OSD188_6_14_RI	OSD189_6_14_YNG	OSD190_6_14_KI	OSD191_6_14_DRW	OSD31_6_14_PH	OSD32_6_14_NSI	OSD33_6_14_MI
0.0000	0.0000	0.0000	0.0000	0.0000	0.0038	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Gemmobacter;
0.0000	0.0035	0.0000	0.0000	0.0000	0.0038	0.0057	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Halocynthiibacter;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Hwanghaeicola;
0.0040	0.0000	0.0265	0.0000	0.0167	0.0077	0.0401	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;
0.0000	0.0000	0.0000	0.0084	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jhaorihella;
0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Labrenzia;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;
0.0000	0.0000	0.1367	0.0000	0.0000	0.0000	0.4181	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Lentibacter;
0.0000	0.0000	0.0000	0.0000	0.0667	0.0689	0.0057	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Litoreibacter;
0.0000	0.0000	0.0000	0.0126	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Litorimicrobium;
0.0239	0.0140	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Loktanella;
0.0000	0.0000	0.0044	0.0000	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Lutimaribacter;
0.0080	0.0070	0.0044	0.0000	0.0000	0.0038	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Maritimibacter;
0.0040	0.0000	0.0000	0.0042	0.0000	0.0115	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Nautella;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Nereida;
0.0000	0.0035	0.0000	0.0000	0.0000	0.0000	0.0172	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Oceanicola;
0.0000	0.0000	0.0044	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Oceaniovalibus;
0.0120	0.0000	0.0044	0.0042	0.0000	0.0000	0.0172	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Octadecabacter;
0.0040	0.0070	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;
0.0239	0.0000	0.1676	0.0000	0.0083	0.0000	0.1775	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Planktomarina;
0.0080	0.0000	0.0000	0.0000	0.0083	0.0038	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Planktotalea;
0.0000	0.0000	0.0000	0.0126	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pontivivens;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudohalocynthiibacter;
0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudorhodobacter;
0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudoruegeria;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudovibrio;
0.0000	0.0000	0.0000	0.0000	0.0083	0.0077	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0077	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodovulum;
0.0040	0.0070	0.0044	0.0000	0.0459	0.0115	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseibacterium;
0.0000	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseibium;
0.0000	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseisalinus;
0.0000	0.0000	0.0000	0.0084	0.0042	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseivivax;
0.0040	0.0000	0.0088	0.0000	0.0000	0.0000	0.0172	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseobacter clade NAC11-7 lineage;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0115	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseobacter;
0.0359	0.0419	0.0088	0.0420	0.0542	0.0306	0.0115	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseovarius;
0.0239	0.0000	0.0132	0.0042	0.0125	0.0115	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Ruegeria;
0.0040	0.0140	0.0529	0.0084	0.0375	0.0421	0.0057	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sediminimonas;
0.0080	0.0000	0.0044	0.0000	0.0083	0.0728	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Shimia;
0.0239	0.0070	0.0088	0.0000	0.0000	0.0077	0.0172	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0077	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tateyamaria;
0.0279	0.0000	0.0044	0.0042	0.0000	0.0077	0.0057	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Thalassobius;
0.0000	0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tropicibacter;
0.0000	0.0000	0.0000	0.0336	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tropicimonas;
4.1853	4.3974	2.7034	2.2745	6.7785	4.2442	2.3309	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;
0.0717	0.0070	0.0706	0.0168	0.0167	0.0268	0.2004	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;AT-s3-44;
0.0000	0.0000	0.0044	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;MNC12;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;MSB-1E8;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;
4.5121	5.0431	2.7740	2.5851	2.5946	2.4132	4.3984	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;AEGEAN-169 marine group;
0.0000	0.0000	0.0000	0.0084	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Fodinicurvata;
0.0399	0.0000	0.0221	0.0084	0.0000	0.0000	0.0573	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Magnetospira;
0.0000	0.0070	0.0000	0.0000	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Nisaea;
0.2511	0.2024	0.8732	0.2098	0.0709	0.0651	1.6895	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;OM75 clade;
0.0000	0.0000	0.0000	0.0126	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Pelagibius;
0.0000	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Skermanella;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Terasakiella;
0.0000	0.0035	0.0000	0.0000	0.0042	0.0115	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Thalassospira;
1.1440	0.9702	1.1466	0.9736	0.6299	0.5478	3.1441	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;uncultured;
0.0000	0.0000	0.0000	0.0000	0.0083	0.0153	0.0229	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillales Incertae Sedis;Reyranella;
0.0000	0.0000	0.0044	0.0000	0.0000	0.0000	0.0172	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;EF100-94H03;
0.0000	0.0000	0.0044	0.0084	0.0125	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Holosporaceae;uncultured;
0.0080	0.0175	0.0132	0.0084	0.0125	0.0230	0.0172	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;LWSR-14;
0.0159	0.0279	0.0044	0.0126	0.0250	0.0536	0.0115	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;MD3-55;
0.5421	0.3176	0.5645	0.2854	0.2753	0.7929	0.5842	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;
0.0000	0.0140	0.0000	0.0000	0.0000	0.0077	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Candidatus Cryptoprodotis;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0038	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Candidatus Gigarickettsia;
0.0000	0.0035	0.0000	0.0000	0.0000	0.0077	0.0057	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Orientia;
0.0199	0.0419	0.0132	0.0336	0.0083	0.0268	0.0115	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;uncultured;
0.0040	0.0000	0.0044	0.0000	0.0167	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiales Incertae Sedis;Candidatus Hepatincola;
0.0040	0.0000	0.0000	0.0042	0.0042	0.0038	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiales Incertae Sedis;uncultured;
1.4150	2.3174	0.4895	1.5317	0.7759	0.5401	0.4295	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;S25-593;
3.1011	6.7253	4.2293	2.4550	2.4820	3.0338	2.0446	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SAR116 clade;
0.0399	0.3316	0.0309	0.0042	0.2044	0.0766	0.0229	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SAR116 clade;Candidatus Puniceispirillum;
0.0000	0.0000	0.0088	0.0000	0.0000	0.0000	0.0172	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SHWN-night2;
0.0000	0.0000	0.0000	0.0084	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SM2D12;
0.0000	0.0000	0.0000	0.0210	0.0000	0.0000	0.0401	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;T9d;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;TK34;
0.2312	0.1187	0.0441	0.1049	0.3170	0.3218	0.0859	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;
0.0000	0.0070	0.0044	0.0000	0.0042	0.0000	0.0172	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Chesapeake-Delaware Bay;
0.0199	0.0105	0.0132	0.0000	0.0334	0.0268	0.0745	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Deep 1;
2.6945	4.3556	0.8953	1.8339	2.5821	1.8501	1.5864	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Surface 1;
0.0319	0.0000	0.0044	0.0504	0.0000	0.0077	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Surface 1;Candidatus Pelagibacter;
0.7055	0.5898	0.1499	0.4532	0.1877	0.5401	0.3493	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Surface 2;
0.0120	0.7259	0.0221	0.0000	0.0167	0.1073	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Surface 3;
0.6936	1.5880	0.5954	0.0252	0.4213	0.9040	1.5520	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Surface 4;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Alphaproteobacteria;Sneathiellales;Sneathiellaceae;Sneathiella;
0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Sneathiellales;Sneathiellaceae;uncultured;
0.0000	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;
0.0120	0.0035	0.0044	0.0504	0.0083	0.0000	0.0172	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Altererythrobacter;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Croceicoccus;
0.7334	0.0384	0.0529	0.0000	0.1126	0.0498	0.0802	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter;
0.0000	0.0000	0.0000	0.0000	0.0167	0.0306	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Porphyrobacter;
0.0319	0.0035	0.0000	0.0126	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;uncultured;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0077	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;SD04E11;
0.0000	0.0000	0.0132	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Blastomonas;
0.0000	0.0000	0.0044	0.0000	0.0042	0.0115	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;
0.1873	0.0035	0.0000	0.0000	0.0000	0.0000	0.0172	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Parasphingopyxis;
0.0000	0.0105	0.0000	0.0000	0.0083	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Rhizorhapis;
0.0040	0.0070	0.0000	0.0000	0.0042	0.5937	0.0115	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;
0.0279	0.0000	0.0132	0.0000	0.0042	0.0575	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;
0.0120	0.0000	0.0309	0.0000	0.0083	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;
0.0000	0.0000	0.0088	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;
0.0000	0.0000	0.0000	0.0629	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Alphaproteobacteria;ss1-B-07-44;
0.0000	0.0000	0.0000	0.0336	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;BJGMM-U56;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;
0.1116	0.1815	0.0265	0.1846	0.0542	0.0460	0.0172	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;MWH-UniP1 aquatic group;
0.0040	0.0035	0.0000	0.0000	0.0042	0.0038	0.0000	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Paraburkholderia;
0.0080	0.0000	0.1058	0.0000	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter;
0.0000	0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea;
0.0040	0.0000	0.0000	0.0042	0.0042	0.0038	0.0000	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;
0.0996	0.0105	0.0176	0.0042	0.0584	0.0000	0.1775	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0115	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;
0.0000	0.0000	0.0044	0.0000	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;
0.0000	0.0000	0.0221	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;
0.0000	0.0000	0.0088	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;uncultured;
0.0000	0.0000	0.0044	0.0000	0.0042	0.0000	0.0000	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Collimonas;
0.0120	0.0000	0.0000	0.0084	0.0000	0.0038	0.0057	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;
0.0000	0.0035	0.0044	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;
0.0399	0.0698	0.0176	0.4574	0.0250	0.0268	0.1088	Bacteria;Proteobacteria;Betaproteobacteria;Hydrogenophilales;Hydrogenophilaceae;uncultured;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Candidatus Methylopumilus;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylophilus;
0.0000	0.0000	0.0044	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylotenera;
0.0040	0.0314	0.3749	0.1679	0.0417	0.0077	1.1454	Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;OM43 clade;
0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0038	0.0000	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;uncultured;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosomonas;
0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;uncultured;
0.0000	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Betaproteobacteria;TRA3-20;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;43F-1404R;
0.0000	0.0000	0.0000	0.0084	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;
0.0000	0.0000	0.0000	0.0126	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Deferrisoma;
0.0120	0.0035	0.0176	0.0168	0.0042	0.0038	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Halobacteriovorax;
0.0319	0.0035	0.0000	0.1343	0.0042	0.0115	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Peredibacter;
0.0558	0.1047	0.0088	0.1217	0.0209	0.0498	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;uncultured;
0.0080	0.0000	0.0000	0.0294	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;
0.3787	0.2199	0.3219	1.0869	0.1418	0.1149	0.0916	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;OM27 clade;
0.1156	0.0803	0.2029	1.0449	0.0459	0.0421	0.0458	Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales;
0.0000	0.0000	0.0000	0.0336	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae;Desulfatiglans;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0115	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae;uncultured;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfobacter;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;SEEP-SRB1;
0.0000	0.0000	0.0044	0.2308	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Sva0081 sediment group;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;uncultured;
0.0000	0.0000	0.0000	0.1846	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfobulbus;
0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfocapsa;
0.0000	0.0000	0.0044	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulforhopalus;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;uncultured;
0.0040	0.0000	0.0044	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;
0.0877	0.0035	0.0838	0.4784	0.0125	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfurellales;Desulfurellaceae;H16;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;C8S-102;
0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas;
0.0120	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Pelobacter;
0.0000	0.0000	0.0573	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geoalkalibacter;
0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geothermobacter;
0.0000	0.0000	0.0000	0.0210	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;M113;
0.0000	0.0000	0.0000	0.0336	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Sva1033;
0.0040	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;
0.0000	0.0000	0.0000	0.0084	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;27F-1492R;
0.0080	0.0070	0.0132	0.0504	0.0083	0.0192	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;BIrii41;
0.1236	0.0279	0.0706	0.0629	0.0417	0.0192	0.0630	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Blfdi19;
0.0080	0.0000	0.0309	0.1007	0.0042	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Eel-36e1D6;
