OSD188_6_14_RI	OSD189_6_14_YNG	OSD190_6_14_KI	OSD191_6_14_DRW	OSD31_6_14_PH	OSD32_6_14_NSI	OSD33_6_14_MI
0	0	1	0	0	0	1	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;
0	0	5	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;
0	0	2	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;uncultured;
0	0	1	0	1	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Collimonas;
3	0	0	2	0	1	1	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;
0	1	1	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;
10	20	4	109	6	7	19	Bacteria;Proteobacteria;Betaproteobacteria;Hydrogenophilales;Hydrogenophilaceae;uncultured;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Candidatus Methylopumilus;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylophilus;
0	0	1	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylotenera;
1	9	85	40	10	2	200	Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;OM43 clade;
1	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;
0	0	0	0	0	1	0	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;uncultured;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosomonas;
1	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;uncultured;
0	1	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;TRA3-20;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;43F-1404R;
0	0	0	2	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;
0	0	0	3	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Deferrisoma;
3	1	4	4	1	1	0	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Halobacteriovorax;
8	1	0	32	1	3	0	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Peredibacter;
14	30	2	29	5	13	0	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;uncultured;
2	0	0	7	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;
95	63	73	259	34	30	16	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;OM27 clade;
29	23	46	249	11	11	8	Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales;
0	0	0	8	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae;Desulfatiglans;
0	0	0	0	0	3	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae;uncultured;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfobacter;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;SEEP-SRB1;
0	0	1	55	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Sva0081 sediment group;
0	0	0	1	0	0	1	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;uncultured;
0	0	0	44	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfobulbus;
1	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfocapsa;
0	0	1	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulforhopalus;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;uncultured;
1	0	1	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;
22	1	19	114	3	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfurellales;Desulfurellaceae;H16;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;C8S-102;
1	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas;
3	1	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Pelobacter;
0	0	13	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geoalkalibacter;
1	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geothermobacter;
0	0	0	5	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;M113;
0	0	0	8	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Sva1033;
1	0	0	1	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;
0	0	0	2	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;27F-1492R;
2	2	3	12	2	5	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;BIrii41;
31	8	16	15	10	5	11	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Blfdi19;
2	0	7	24	1	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Eel-36e1D6;
0	0	0	12	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;MSB-4B10;
0	0	0	3	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;MidBa8;
0	1	0	2	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;Enhygromyxa;
0	0	0	2	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;Nannocystis;
7	0	0	33	0	4	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;uncultured;
20	38	24	61	4	13	33	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;P3OB-42;
0	0	0	2	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;PS-B29;
0	0	0	0	0	2	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Phaselicystidaceae;Phaselicystis;
2	0	0	11	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sandaracinaceae;Sandaracinus;
16	0	9	24	1	0	2	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sandaracinaceae;uncultured;
0	0	0	4	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;UASB-TL25;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;VHS-B4-70;
0	0	1	8	0	0	1	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;bacteriap25;
0	0	0	0	0	1	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;mle1-27;
19	1	46	49	0	3	7	Bacteria;Proteobacteria;Deltaproteobacteria;NB1-j;
0	0	0	4	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;0319-6G20;
0	0	0	3	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;053A03-B-DI-P58;
103	31	75	56	21	23	31	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;Oligoflexaceae;
0	0	0	1	1	4	0	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;Oligoflexaceae;Pseudobacteriovorax;
194	343	120	459	74	160	188	Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);
0	0	0	3	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Sva0485;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Desulfobacca;
0	0	0	16	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;uncultured;
0	0	0	3	0	0	0	Bacteria;Proteobacteria;Elev-16S-509;
14	0	5	0	6	1	0	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Arcobacter;
4	2	0	0	1	0	2	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Sulfurovum;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Sulfurifustis;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Acidithiobacillales;RCP1-48;
1	0	0	1	2	3	0	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;
10	0	2	1	3	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;uncultured;
0	0	2	0	1	2	0	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;
0	0	0	0	5	43	0	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Aestuariibacter;
0	0	0	0	1	5	0	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Agaribacter;
2	2	1	0	1	4	6	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;
0	0	0	0	0	2	0	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Bowmanella;
0	0	0	0	0	0	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Glaciecola;
4	3	5	0	4	2	5	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;
3	2	4	2	7	18	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Paraglaciecola;
0	1	0	0	1	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Salinimonas;
0	1	1	1	7	20	0	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;uncultured;
0	0	0	0	1	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Celerinatantimonadaceae;Celerinatantimonas;
4	0	1	3	15	11	5	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Colwellia;
0	0	4	4	1	11	0	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Thalassotalea;
1	0	1	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Ferrimonadaceae;Ferrimonas;
0	14	10	0	1	0	5	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina;
0	0	0	2	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Algicola;
10	18	29	2	21	26	6	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;
0	0	0	3	0	2	0	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Psychrosphaera;
0	3	0	0	1	9	0	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;uncultured;
1	2	7	0	5	0	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Psychromonadaceae;Psychromonas;
0	0	0	0	0	0	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Psychrobium;
6	3	2	1	3	4	13	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;
25	1	0	1	10	6	0	Bacteria;Proteobacteria;Gammaproteobacteria;Arenicellales;Arenicellaceae;Arenicella;
1	0	3	2	0	0	1	Bacteria;Proteobacteria;Gammaproteobacteria;Arenicellales;Arenicellaceae;uncultured;
2	0	2	8	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;BD7-8 marine group;
0	0	0	0	0	1	0	Bacteria;Proteobacteria;Gammaproteobacteria;CK-1C2-67;
0	2	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;CS-B046;
0	0	0	1	0	1	0	Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;uncultured;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;
0	0	0	8	0	0	1	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;BD2-7;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Aestuariicella;
2	0	2	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Candidatus Endobugula;
2	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Eionea;
2	1	1	1	0	6	0	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Maricurvus;
0	0	0	2	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Marinimicrobium;
1	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Pseudoteredinibacter;
2	0	0	3	2	3	1	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Simiduia;
0	0	0	0	3	1	0	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Umboniibacter;
3	0	4	12	4	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;uncultured;
0	1	0	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;
20	1	7	13	11	0	1	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Haliea;
9	2	1	13	17	2	0	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Halioglobus;
4	4	0	37	1	0	2	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Luminiphilus;
173	179	91	267	331	160	33	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;OM60(NOR5) clade;
18	0	19	1	7	7	12	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Parahaliea;
7	0	0	4	2	1	0	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Pseudohaliea;
3	4	0	4	0	1	2	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;C1-B045;
127	10	46	0	17	22	11	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;SAR92 clade;
21	143	3	15	14	21	4	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;BD1-7 clade;
0	0	1	4	0	0	5	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Dasania;
0	0	0	2	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Litorivivens;
0	0	1	0	0	0	2	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Oceanicoccus;
0	0	0	0	0	1	0	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Sinobacterium;
0	0	0	0	0	1	1	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Spongiibacter;
0	0	0	0	0	0	4	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Zhongshania;
0	1	3	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Rheinheimera;
1	0	0	5	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalispira;
1	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thiogranum;
0	1	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;uncultured;
3	0	1	20	0	0	2	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Granulosicoccaceae;Granulosicoccus;
153	11	45	183	23	4	93	Bacteria;Proteobacteria;Gammaproteobacteria;E01-9C-26 marine group;
1	0	0	6	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;EC3;
1	0	0	0	1	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Buchnera;
0	0	0	0	1	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Budvicia;
0	0	0	0	0	1	0	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Buttiauxella;
0	0	0	0	1	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Candidatus Blochmannia;
0	0	0	0	1	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Candidatus Rosenkranzia;
1	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Cedecea;
49	15	11	167	399	89	46	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Citrobacter;
0	0	0	0	0	1	0	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Cronobacter;
386	68	126	111	47	308	33	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter;
0	0	0	0	1	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Erwinia;
12	3	2	9	27	20	2	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia-Shigella;
0	1	0	0	10	8	3	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella;
1	1	0	0	0	1	0	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Lelliottia;
2	0	0	0	1	1	0	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Pantoea;
1	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Phaseolibacter;
0	1	1	0	4	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Plesiomonas;
0	0	0	0	0	1	0	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Pragia;
2	1	1	4	0	3	2	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Rahnella;
13	4	4	14	13	18	1	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Raoultella;
2	0	0	0	1	1	0	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Rosenbergiella;
169	37	40	100	169	144	26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia;
18	1	0	4	2	1	1	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia;
1	0	0	0	0	1	0	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;uncultured;
10	0	3	1	6	2	2	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Marinicella;
0	0	0	2	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Sedimenticola;
0	0	1	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Thiohalomonas;
1	0	0	1	0	0	1	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Thiohalophilus;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Thiolapillus;
0	1	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Wenzhouxiangella;
98	477	71	214	93	325	141	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;uncultured;
0	0	0	2	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;HOC36;
5	2	5	23	5	14	3	Bacteria;Proteobacteria;Gammaproteobacteria;HTA4;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;I3A;
116	63	73	64	90	79	67	Bacteria;Proteobacteria;Gammaproteobacteria;KI89A clade;
30	26	18	138	11	4	16	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella;
9	0	0	6	4	0	2	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;uncultured;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas;
0	1	0	1	0	4	0	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylovulum;
6	0	1	1	0	5	0	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;
0	1	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;2B4;
0	6	42	0	2	1	11	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax;
4	0	0	6	2	7	1	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Kangiella;
0	1	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;BPS-CK174;
2	2	0	2	0	2	0	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;CrystalBog021C3;
3	1	5	4	0	0	1	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Hahellaceae;Endozoicomonas;
0	1	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Hahellaceae;Hahella;
1	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Hahellaceae;Kistimonas;
0	1	0	0	1	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Chromohalobacter;
5	2	147	0	5	5	2	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;
1	1	0	0	1	1	1	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Salinicola;
0	0	154	0	10	0	56	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;J8P41000-1F04;
3	1	9	1	7	5	16	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;JL-ETNP-Y6;
5	8	4	20	1	11	1	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Litoricolaceae;Litoricola;
1	0	0	0	0	0	1	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nit5Au0613-695;
100	59	30	207	17	47	41	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;OM182 clade;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;
5	0	7	0	16	10	3	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Balneatrix;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Litoribacillus;
20	12	11	14	11	15	3	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinobacterium;
5	0	0	0	0	3	0	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinomonas;
2	0	0	2	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Motiliproteus;
0	0	0	0	0	0	1	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Neptuniibacter;
1	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Oceaniserpentilla;
0	0	0	0	0	0	1	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Oceanobacter;
0	0	0	0	0	1	0	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Oleibacter;
2	0	0	0	0	1	1	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Oleispira;
134	52	116	34	45	87	238	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Pseudohongiella;
0	0	0	0	1	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Thalassolituus;
0	0	0	0	0	1	1	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;uncultured;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillales Incertae Sedis;Gynuella;
3	0	0	1	4	20	1	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus;
2483	2533	1837	814	1789	2576	858	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86 clade;
4	0	1	6	0	0	1	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SS1-B-06-26;
0	0	1	0	0	0	6	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SUP05 cluster;
