primary_accession	OSD188_6_14_RI	OSD189_6_14_YNG	OSD190_6_14_KI	OSD191_6_14_DRW	OSD31_6_14_PH	OSD32_6_14_NSI	OSD33_6_14_MI
M01153_28_000000000-ABJE2_1_2107_23085_4792	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_23099_8437	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_23110_20786	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_23113_12679	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_23120_6293	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_23126_26805	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_23140_17499	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_23140_20917	0	0	3	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_23178_6777	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_23217_18980	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_23221_24886	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_23256_13521	0	0	6	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_23256_9473	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_23270_9973	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_23281_26984	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_23289_18251	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_23305_16246	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_23383_12238	0	1	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_23409_4894	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_23449_11796	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_23450_5087	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_23464_24928	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_23492_23664	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_23543_24827	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_23547_17008	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_23641_15367	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_23663_16146	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_23668_4055	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_23706_16310	0	0	0	0	0	2	0
M01153_28_000000000-ABJE2_1_2107_23734_20936	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_23785_22855	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_23808_10337	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_23980_4106	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_24027_5951	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_24032_6796	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_24075_22825	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_24080_26423	2	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_24105_10347	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_24200_21324	0	0	0	1	2	0	0
M01153_28_000000000-ABJE2_1_2107_24209_26269	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_24295_5745	0	0	0	0	0	3	0
M01153_28_000000000-ABJE2_1_2107_24306_25113	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_24330_9954	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_24339_23459	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_24342_24966	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_24346_17043	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_24359_14612	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_24374_12657	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_24425_25203	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_24427_21925	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_24449_23500	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_24500_10527	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_24518_9859	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_24558_12060	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_24563_13757	0	0	0	0	0	0	6
M01153_28_000000000-ABJE2_1_2107_24685_20217	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_24730_18592	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_2474_18480	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_24834_20641	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_24853_5268	2	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_24860_6301	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_24899_18275	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_2493_15506	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_2495_15765	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_24982_10878	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_24998_23108	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_25034_20559	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_25036_17296	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_25069_5187	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_25076_21039	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_25077_20593	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_25096_19159	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_25125_20096	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_25175_15758	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_25195_16681	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_25203_24141	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_25218_17786	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_25279_14082	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_2529_12353	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_25342_20147	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_25402_21173	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_25417_15381	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_25475_9107	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_25489_22125	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_25507_18097	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_25514_5454	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_25562_23162	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_25613_12877	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_25622_20185	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_25648_12028	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_25663_19729	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_25700_16674	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_25704_22469	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_25715_18370	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_25718_11535	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_25749_6748	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_25814_8978	0	0	0	0	3	0	0
M01153_28_000000000-ABJE2_1_2107_25900_10930	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_2593_10708	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_2593_15653	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_25949_10282	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_25962_12566	0	0	0	0	0	4	0
M01153_28_000000000-ABJE2_1_2107_26013_16537	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_26051_7150	0	0	0	0	0	0	2
M01153_28_000000000-ABJE2_1_2107_26055_12985	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_26148_18147	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_26169_20785	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_26190_12988	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_26225_12501	3	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_26231_10715	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_26231_13755	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_26271_6307	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_26341_8856	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_26350_10353	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_26449_8901	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_2649_19992	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_26490_20332	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_26491_23805	0	0	0	0	0	0	2
M01153_28_000000000-ABJE2_1_2107_26554_16186	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_26574_8142	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_2662_11827	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_26648_20665	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_26661_10318	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_26692_12234	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_26734_14396	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_2674_12509	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_26800_23481	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_26876_9885	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_26907_10586	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_26982_11087	2	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_27099_17273	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_27106_9642	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_27145_19363	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_2717_16360	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_27194_20014	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_27222_22759	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_27268_8711	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_27308_16572	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_27314_19557	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_27357_19191	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_2736_10559	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_27363_20644	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_27368_13718	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_27373_17561	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_27380_7661	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_27394_9647	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_27433_9485	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_27445_17810	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_27448_13049	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_27481_20775	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_27482_9754	0	0	0	0	0	0	2
M01153_28_000000000-ABJE2_1_2107_27742_9811	0	0	0	0	0	2	0
M01153_28_000000000-ABJE2_1_2107_27826_12257	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_27859_18523	0	0	2	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_27869_11975	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_27879_11278	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_27911_11187	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_27917_20929	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_27950_12996	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_27950_20071	0	0	2	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_2806_19356	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_28073_12140	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_28206_14133	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_2845_12356	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_28455_13213	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_28460_15928	0	0	0	14	0	0	0
M01153_28_000000000-ABJE2_1_2107_28511_9705	0	0	0	5	0	0	0
M01153_28_000000000-ABJE2_1_2107_28516_18506	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_2854_17680	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_28544_15609	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_28546_18470	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_2868_15021	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_28683_12051	0	0	2	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_28699_16099	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_28869_14848	0	9	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_29711_15754	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_3138_9737	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_3280_18910	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_3303_20144	0	0	0	2	0	0	0
M01153_28_000000000-ABJE2_1_2107_3406_12939	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_3441_12956	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_3498_10821	2	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_3548_19448	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_3568_13422	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_3585_16898	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_3602_14535	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_3607_21560	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_3634_15434	18	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_3693_13318	2	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_3718_22428	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_3741_15411	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_3803_17704	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_3835_21618	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_3933_10939	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_3968_9595	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_4030_21086	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_4035_12246	0	0	0	0	0	2	0
M01153_28_000000000-ABJE2_1_2107_4150_9732	0	0	0	3	0	0	0
M01153_28_000000000-ABJE2_1_2107_4207_21157	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_4244_12351	0	0	0	2	0	0	0
M01153_28_000000000-ABJE2_1_2107_4257_17030	0	4	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_4279_14147	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_4302_12647	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_4328_13553	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_4330_12746	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_4363_8119	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_4402_17063	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_4430_18137	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_4454_16937	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_4471_10838	0	0	0	0	0	2	0
M01153_28_000000000-ABJE2_1_2107_4595_21265	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_4622_18787	0	0	0	0	15	0	0
M01153_28_000000000-ABJE2_1_2107_4629_23809	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_4643_9156	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_4689_7272	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_4741_20928	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_4774_17048	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_4866_7700	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_4879_18318	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_4924_15389	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_4938_20508	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_5061_14179	0	0	3	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_5075_13771	2	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_5094_22681	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_5144_8996	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_5227_18476	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_5442_6975	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_5446_15506	2	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_5499_24804	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_5502_14280	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_5524_9018	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_5579_7444	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_5608_11777	0	0	0	0	2	0	0
M01153_28_000000000-ABJE2_1_2107_5663_6933	0	0	0	0	0	0	3
M01153_28_000000000-ABJE2_1_2107_5766_7127	0	0	0	0	0	15	0
M01153_28_000000000-ABJE2_1_2107_5775_16020	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_5776_21946	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_5781_16127	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_5848_16917	2	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_5881_17775	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_5993_20943	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_6039_16825	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_6055_9896	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_6058_15475	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_6090_17503	0	0	0	0	7	0	0
M01153_28_000000000-ABJE2_1_2107_6097_13437	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_6248_22990	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_6351_21908	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_6383_12404	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_6415_16617	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_6423_21946	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_6439_8879	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_6456_14613	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_6479_21382	2	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_6541_5835	0	0	0	0	0	0	5
M01153_28_000000000-ABJE2_1_2107_6574_7460	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_6613_9814	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_6684_10016	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_6696_8427	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_6707_23745	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_6720_20630	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_6754_6069	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_6774_7670	0	0	0	0	2	0	0
M01153_28_000000000-ABJE2_1_2107_6788_10103	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_6834_25977	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_6960_25805	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_7074_5398	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_7169_15213	0	2	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_7199_16603	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_7318_19986	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_7349_19710	0	0	0	0	0	0	3
M01153_28_000000000-ABJE2_1_2107_7411_9947	0	15	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_7413_8481	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_7471_22048	0	0	0	0	0	0	2
M01153_28_000000000-ABJE2_1_2107_7535_7262	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_7563_5280	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_7564_20320	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_7574_23664	0	0	0	0	0	2	0
M01153_28_000000000-ABJE2_1_2107_7610_19199	0	0	0	0	0	2	0
M01153_28_000000000-ABJE2_1_2107_7654_23577	0	0	2	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_7695_12460	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_7732_26082	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_7732_6267	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_7777_7966	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_7820_18231	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_7858_11890	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_7861_23974	0	2	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_7866_19304	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_7923_20178	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_7929_22355	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_7930_13514	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_7956_4657	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_7993_16884	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_8009_25696	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_8020_12948	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_8060_5835	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_8068_8112	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_8125_13572	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_8133_17395	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_8133_8457	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_8183_21423	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_8260_23316	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_8304_8759	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_8318_6821	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_8329_7629	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_8464_6486	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_8567_5398	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_8570_19237	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_8592_19627	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_8621_17769	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_8624_3821	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_8655_4540	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_8666_24048	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_8690_5692	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_8702_18323	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_8712_9905	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_8755_23591	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_8774_9511	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_8782_8199	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_8787_5642	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_8873_11818	0	2	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_8885_17159	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_8904_21978	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_8954_11377	0	0	0	0	0	0	1
M01153_28_000000000-ABJE2_1_2107_8964_17145	0	10	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_8996_8671	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_9016_13511	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_9033_25705	0	0	1	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_9054_16676	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_9057_3885	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_9120_19355	1	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_9125_7699	0	0	0	1	0	0	0
M01153_28_000000000-ABJE2_1_2107_9127_24506	2	0	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_9146_7415	0	0	0	0	0	1	0
M01153_28_000000000-ABJE2_1_2107_9168_26981	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_9423_23606	0	0	0	0	1	0	0
M01153_28_000000000-ABJE2_1_2107_9425_14846	0	0	0	0	8	0	0
M01153_28_000000000-ABJE2_1_2107_9480_25430	0	1	0	0	0	0	0
M01153_28_000000000-ABJE2_1_2107_9481_19839	0	0	0	0	0	0	1
